bonsoir	0.0037731293953283873
procuration	0.0037603424604641354
erreur	0.003753457187844923
supplémentaires	0.003737719421858152
tante	0.003737719421858152
dois	0.003733784980361459
parties	0.003732801369987286
refus	0.003704276669136263
loyers	0.0036944405653945313
syndical	0.0036747683579110672
lettre	0.0036600142022984693
congé	0.003643292825937525
impossible	0.0036413256051891787
règles	0.003601981190222251
etc	0.0036000139694739044
payé	0.003574440099745401
déclaration	0.0035646039960036693
arrêt	0.003552800671513591
étais	0.0035321448536559537
garantie	0.0035203415291658754
vérifier	0.0034868987764439864
registre	0.003473128231205562
ait	0.003458374075592964
requête	0.003454439634096271
saisine	0.003409193556884304
comprendre	0.0033905049597750133
adresse	0.003385586907904147
biens	0.0033777180249107614
signature	0.0033629638692981635
voulez	0.0033580458174272978
conseils	0.0033393572203180067
parts	0.0033108325194669843
pv	0.0033019800260994255
document	0.00326952088375171
dommages	0.003255750338513285
employé	0.0032468978451457263
articles	0.0032242748065397426
faite	0.003206569819804625
somme	0.0031977173264370663
chômage	0.003189848443443681
banque	0.003185914001946988
sinon	0.0031741106774569095
existe	0.0031642745737151777
frère	0.00314656958698006
bref	0.0031298482106191156
recours	0.0031229629379999034
défenseur	0.003120012106877384
obligation	0.003120012106877384
avocats	0.0030895201852780144
amiable	0.0030796840815362826
statuts	0.0030796840815362826
dette	0.003076733250413763
net	0.0030550938221819528
paiement	0.0030501757703110866
homale	0.0030491921599369136
ah	0.0030295199524534495
récupérer	0.0030236182902084103
préavis	0.0030196838487117177
éléments	0.002998044420479907
vis	0.0029636180573838454
etre	0.0029596836158871523
demandes	0.0029547655640162866
dis	0.0029488639017712474
dettes	0.002946896681022901
domdomer	0.0029362814492956235
remercie	0.0029046014349334535
formulaire	0.0029006669934367605
délais	0.0028947653311917213
bail	0.002892798110443375
héritiers	0.0028918145000692017
clause	0.002886896448198336
impôts	0.0028632897992181792
respecter	0.002843617591734715
pose	0.00283279787761881
paye	0.0028249289946254245
conformité	0.002822961773877078
indiqué	0.0028200109427545584
courant	0.002802305956019441
faudrait	0.002801322345645268
dites	0.0027757484759167645
attestation	0.0027698468136717253
location	0.0027688632032975523
traitement	0.0027413221128207025
preuve	0.002721649905337239
puisse	0.002721649905337239
allez	0.002713781022343853
veux	0.00271279741196968
contester	0.0027039449186021212
comptes	0.002693125204486216
conseillers	0.002692141594112043
calcul	0.0026901743733636963
clair	0.0026901743733636963
vaut	0.0026764038281252714
renvoi	0.002659682451764327
ordonnance	0.0026547643998934612
comptable	0.0026419774650292094
dépôt	0.0026380430235325167
paie	0.0026311577509133045
lois	0.002630174140539131
importe	0.0026252560886682653
attendre	0.002583944452952991
suivant	0.002583944452952991
plainte	0.002578042790707952
viens	0.002571157518088739
franchise	0.002549518089856929
règle	0.0025426328172377167
delà	0.0025278786616251187
poser	0.002520993389005906
indemnités	0.002520009778631733
normal	0.002499353960774096
ag	0.002489517857032364
salaires	0.0024678784288005534
certain	0.0024659112080522073
collective	0.0024629603769296877
décret	0.0024521406628137824
crois	0.0024472226109429162
fais	0.002440337338323704
déclarer	0.0024383701175753575
post	0.0024216487412144134
solde	0.00242066513084024
quels	0.002404927364853469
ancienneté	0.0024000093129826028
réserve	0.0023990257026084297
texte	0.0023862387677441783
meme	0.002370867554398302
pensez	0.002366566560260714
charges	0.002355746846144809
congés	0.002350828794273943
réforme	0.0023488615735255966
payés	0.0023419763009063844
empiétement	0.0023390716629982087
effectuer	0.002339025469783865
refusé	0.0023232877037970934
faute	0.0023065663274361493
documents	0.002301648275565283
absolument	0.0022977138340685905
ceci	0.002294763002946071
répondu	0.0022918121718235513
normalement	0.002285910509578512
pôle	0.002280008847333473
caf	0.0022770580162109534
nu	0.00227607440583678
facture	0.0022701727435917407
monsieur	0.0022691891332175676
absence	0.002267221912469221
application	0.002266238302095048
propos	0.0022583694191016623
permettant	0.002253451367230796
intervenir	0.00225148414648245
responsabilité	0.002245582484237411
civil	0.002231811938998986
saisir	0.0022298447182506394
gouv	0.0022278774975022933
mr	0.0022278774975022933
règlement	0.00222689388712812
saisie	0.00222689388712812
démarche	0.002225910276753947
parle	0.0022239430560056003
désolé	0.002221975835257254
certes	0.0022209922248830807
principe	0.0022190250041347346
actuel	0.002216074173012215
solution	0.002216074173012215
arrêté	0.0022082052900188292
prescription	0.002207221679644656
faisant	0.00220230362777379
laisser	0.0021983691862770974
partiel	0.0021836150306644994
actes	0.0021698444854260745
svp	0.0021688608750519015
interdit	0.002165910043929382
respect	0.0021639428231810354
saisines	0.0021600083816843427
copropriétés	0.0021541067194393035
régie	0.0021541067194393035
instance	0.002152139498690957
limite	0.0021491886675684374
référé	0.0021442706156975713
procès	0.002142303394949225
connais	0.0021334509015816664
installation	0.002132467291207493
aurais	0.00213148368083332
bancaire	0.0021295164600849733
tiers	0.00210689342147899
conventionnelle	0.002094106486614738
obligatoire	0.0020901720451180455
contrats	0.002086237603621353
appliquer	0.00207935233100214
donations	0.00207935233100214
refuser	0.0020655817857637157
mur	0.0020596801235186766
plafond	0.0020488604094027712
préciser	0.0020468931886544247
toiture	0.0020341062537901733
mariage	0.002022302929300095
judiciaire	0.0020193520981775753
audience	0.0020095159944358435
lu	0.0020055815529391504
genre	0.0019859093454556867
disponible	0.0019809912935848206
copro	0.0019691879690947422
juridiction	0.0019672207483463957
collectif	0.0019593518653530104
devra	0.001957384644604664
contraire	0.001956401034230491
contradictoire	0.0019544338134821443
cdi	0.0019475485408629318
assuré	0.0019465649304887585
legifrance	0.0019436966655883457
indivision	0.001943614099366239
compliqué	0.001938696047495373
légal	0.001938696047495373
espère	0.0019367288267470267
ribould	0.0019326372251013567
avenant	0.001927876333379468
privé	0.001927876333379468
évidemment	0.0019180402296377359
données	0.0019111549570185234
indique	0.0018964008014059255
propre	0.0018865646976641936
madame	0.001884597476915847
mail	0.001883613866541674
acheté	0.0018806630354191545
pourriez	0.001873777762799942
mandat	0.0018718105420515957
écrite	0.0018609908279356904
imposer	0.001859023607187344
macron	0.0018552211416924325
quelles	0.0018531219449423049
tentative	0.0018511547241939585
bornage	0.001849187503445612
expulsion	0.001849187503445612
faux	0.0018432858412005728
ben	0.0018413186204522265
capital	0.0018403350100780532
soucis	0.0018383677893297069
indiquer	0.0018324661270846677
priori	0.0018324661270846677
changer	0.0018216464129687626
remboursement	0.0018068922573561646
fiche	0.0018059086469819914
procédures	0.0018059086469819914
réception	0.0018059086469819914
prouver	0.001804925036607818
réelle	0.0018029578158594718
tu	0.001799023374362779
combien	0.0017950889328660863
erreurs	0.0017921381017435667
directement	0.0017911544913693934
totalement	0.0017862364394985275
essai	0.001784269218750181
etes	0.0017823019980018346
forcément	0.0017764003357567954
préjudice	0.0017754167253826222
via	0.0017744331150084491
affic	0.0017736577681008872
dispositions	0.0017724658942601026
jurisprudence	0.0017675478423892367
avantage	0.0017606625697700242
avions	0.0017567281282733313
communication	0.0017557445178991583
edit	0.0017556861773095301
impots	0.001754760907524985
partic	0.001751538887126909
comprend	0.0017478756349057726
éventuellement	0.0017478756349057726
majorité	0.0017429575830349067
souci	0.0017429575830349067
constater	0.0017390231415382138
telle	0.0017380395311640407
civile	0.0017331214792931746
demandeur	0.001729187037796482
expliquer	0.001729187037796482
actif	0.0017242689859256158
moyenne	0.0017232853755514428
impayés	0.0017203345444289232
taux	0.0017183673236805766
tenter	0.0017124656614355375
discussion	0.0017065639991904983
continuer	0.0017036131680679787
toucher	0.0017026295576938056
démarches	0.0016937770643262468
quotité	0.0016937770643262468
voici	0.0016937770643262468
ordonnances	0.001680006519087822
appartient	0.0016731212464686097
quelqu	0.0016721376360944364
numéro	0.0016711540257202632
papier	0.0016662359738493972
plu	0.001664268753101051
adverse	0.0016623015323527044
défunt	0.0016623015323527044
occuper	0.0016623015323527044
lien	0.0016534490389851456
normale	0.0016534490389851456
devient	0.001650498207862626
décédé	0.001650498207862626
prime	0.0016465637663659334
majoritaire	0.0016445965456175868
sachant	0.001639678493746721
copie	0.0016386948833725476
prévoit	0.0016367276626242013
parlez	0.001634760441875855
difficultés	0.0016288587796308158
cher	0.0016278751692566425
voyez	0.0016268915588824693
utiliser	0.001624924338134123
applique	0.0016170554551407374
gratuit	0.0016141046240182178
morceau	0.0015993504684056199
associé	0.0015914815854122342
autorisation	0.0015885307542897146
fallait	0.001584596312793022
convocation	0.001580661871296329
papiers	0.001580661871296329
taxe	0.0015786946505479827
écrire	0.0015786946505479827
cassation	0.0015747602090512899
revenir	0.001556071611941999
aimerais	0.0015541043911936527
recevoir	0.0015531207808194795
avocate	0.001546235508200267
condamné	0.001545251897826094
rappel	0.001545251897826094
suppose	0.001545251897826094
suivante	0.0015432846770777474
conséquences	0.0015393502355810548
dossiers	0.0015344321837101886
sociales	0.001531481352587669
juges	0.0015255796903426298
signifie	0.0015255796903426298
majorées	0.0015179082068392628
rc	0.001516727196975071
malheureusement	0.0015127927554783784
rar	0.0015109960565348947
sérieuse	0.0015098419243558588
répond	0.001505907482859166
gérant	0.0015029566517366464
impression	0.0015000058206141268
liberté	0.0014970549894916072
travaillé	0.0014950877687432609
modalités	0.0014941041583690876
différence	0.001491153327246568
soeur	0.001491153327246568
greffe	0.0014891861064982217
héritage	0.0014882024961240484
position	0.0014872188857498751
immobilier	0.0014852516650015288
prêt	0.001481317223504836
astreinte	0.0014793500027564896
insalubre	0.0014793500027564896
conforme	0.0014783663923823164
futur	0.0014754155612597968
défaut	0.0014744319508856237
actuelle	0.0014724647301372772
reconnaissance	0.0014704975093889309
réalité	0.0014704975093889309
accepter	0.001465579457518065
probablement	0.0014645958471438917
opposable	0.0014636122367697184
auquel	0.0014567269641505062
masse	0.0014567269641505062
clairement	0.0014547597434021596
protection	0.0014537761330279866
indemnité	0.00145180891227964
considéré	0.0014498416915312937
crédit	0.0014488580811571204
pareil	0.0014488580811571204
chute	0.0014468908604087741
uniquement	0.0014468908604087741
préalable	0.0014449236396604278
vendre	0.0014449236396604278
rembourser	0.0014439400292862545
obligé	0.0014419728085379082
référence	0.0014419728085379082
conjoint	0.001440989198163735
conventionnelles	0.0014400055877895617
ruptures	0.0014400055877895617
référés	0.0014400055877895617
artisan	0.0014390219774153886
lire	0.0014350875359186957
engager	0.0014331203151703494
époux	0.0014301694840478298
garage	0.0014242678218027906
jardin	0.001422300601054444
précis	0.001422300601054444
exécution	0.001421316990680271
législation	0.0014193497699319245
exactement	0.0014183661595577515
rdv	0.001416398938809405
cotisations	0.0014154153284352319
lotissement	0.0014144317180610586
chèque	0.0014045956143193265
possède	0.001400661172822634
rapide	0.0013996775624484606
préfecture	0.0013927922898292482
travaille	0.0013918086794550751
exposé	0.0013908250690809019
rester	0.0013898414587067286
aurez	0.0013888578483325555
orale	0.0013849234068358627
rémunération	0.0013829561860875163
annuel	0.0013780381342166502
envoyer	0.0013780381342166502
prétentions	0.0013780381342166502
textes	0.0013750873030941306
représenter	0.0013691856408490914
intérêts	0.0013672184201007451
versées	0.0013672184201007451
justifier	0.0013593495371073596
notification	0.0013593495371073596
renvoyer	0.0013475462126172812
représente	0.001346562602243108
voire	0.0013445953814947614
traitant	0.0013406609399980688
commence	0.0013386937192497222
effectué	0.0013377101088755492
voudrais	0.0013377101088755492
bjr	0.0013368098688648152
classique	0.0013357428881272026
connaissance	0.0013357428881272026
déposer	0.0013347592777530296
dégâts	0.0013308248362563367
rambotte	0.0013257504283778262
pire	0.0013239395636371243
esclavagisme	0.0013200051221404316
maternité	0.0013200051221404316
instant	0.0013190215117662584
utile	0.0013160706806437388
effectuées	0.0013101690183986996
commun	0.0013091854080245263
change	0.0013082017976503533
plupart	0.0013082017976503533
locataires	0.0013062345769020067
version	0.0013032837457794871
type	0.0013013165250311408
copros	0.0012994842572212268
m²	0.0012994842572212268
versé	0.0012983656939086212
éleveur	0.0012983656939086212
animaux	0.0012944312524119283
installations	0.0012944312524119283
résidence	0.0012944312524119283
urbanisme	0.0012944312524119283
xx	0.001292464031663582
laisse	0.0012865623694185428
vide	0.0012845951486701965
coté	0.0012786934864251573
renseigner	0.0012786934864251573
parti	0.001277709876050984
proposer	0.0012767262656768108
relatif	0.0012747590449284645
arrive	0.0012708246034317716
perso	0.0012698409930575986
téléphone	0.0012688573826834253
contentieux	0.0012649229411867324
signe	0.0012639393308125594
litige	0.0012619721100642128
demeure	0.0012609884996900398
initial	0.0012541032270708273
verbal	0.0012541032270708273
imagine	0.001252136006322481
devez	0.0012511523959483077
diagnostics	0.0012491851751999614
calculs	0.0012482015648257881
virement	0.0012482015648257881
obligatoirement	0.0012472179544516149
valeurs	0.0012472179544516149
revient	0.0012462343440774418
successoral	0.001244187054786281
penser	0.0012432835129549222
phrase	0.0012432835129549222
facile	0.001242299902580749
primes	0.001242299902580749
vouloir	0.001242299902580749
deja	0.0012386573345427865
vigueur	0.001237381850709883
demandez	0.0012344310195873634
inscrit	0.0012344310195873634
conflits	0.0012334474092131902
attendant	0.0012295129677164973
fonds	0.0012285293573423243
relève	0.0012245949158456314
devoir	0.0012206604743489385
investissement	0.0012186932536005922
assigner	0.0012157424224780726
bénéficiaires	0.001207873539484687
chiens	0.001207873539484687
totalité	0.0012059063187363406
quasiment	0.001202955487613821
quitte	0.001202955487613821
évident	0.001201971877239648
légitime	0.0012009882668654747
clef	0.0012000046564913014
cp	0.0012000046564913014
défendeur	0.0012000046564913014
employeurs	0.0012000046564913014
férié	0.0012000046564913014
fériés	0.0012000046564913014
inaptitude	0.0012000046564913014
intéressement	0.0012000046564913014
régler	0.0011990210461171283
refaire	0.0011921357734979159
envers	0.0011911521631237426
client	0.0011852505008787034
entendu	0.001183283280130357
envoi	0.0011813160593820108
dol	0.0011803324490078375
procéder	0.0011793488386336642
équivalent	0.0011793488386336642
maman	0.0011744307867627983
suffit	0.0011695127348919324
financière	0.0011665619037694128
assurances	0.0011645946830210663
pdf	0.0011640061112556097
évaluation	0.0011636110726468932
augmentation	0.00116262746227272
dessous	0.0011616438518985467
essayer	0.0011616438518985467
auparavant	0.0011596766311502004
représentation	0.0011596766311502004
réellement	0.001158693020776027
mac	0.0011567258000276808
minimum	0.0011567258000276808
aménager	0.0011547585792793344
dépasse	0.0011547585792793344
nullité	0.0011537749689051612
porter	0.0011537749689051612
te	0.0011537749689051612
prenez	0.001152791358530988
valoir	0.0011498405274084683
habitation	0.0011468896962859487
concrètement	0.0011449224755376024
éventuel	0.0011439388651634291
vendeur	0.001142955254789256
photos	0.0011419716444150828
auriez	0.00113803720291839
complémentaire	0.00113803720291839
gérer	0.00113803720291839
contestation	0.0011360699821700436
prétendre	0.0011360699821700436
quasi	0.0011360699821700436
confirme	0.0011350863717958703
retourner	0.0011311519302991775
ajouter	0.0011301683199250044
marqué	0.0011291847095508312
logique	0.0011282010991766579
créance	0.0011262338784283116
fini	0.0011252502680541383
étranger	0.001123283047305792
ouvrir	0.0011222994369316187
chacune	0.0011173813850607528
ok	0.0011173813850607528
bénéfice	0.0011154141643124065
lié	0.00111344694356406
dur	0.0011095125020673673
parcelle	0.0011095125020673673
versement	0.0011095125020673673
servir	0.0011075452813190207
réclamer	0.0011065616709448477
artisans	0.0011055780605706744
immeuble	0.0011055780605706744
disons	0.001103610839822328
expression	0.0011016436190739816
appelle	0.001097709177577289
fasse	0.0010967255672031156
informer	0.0010957419568289424
serai	0.0010927911257064228
peur	0.0010918075153322497
lancer	0.0010908239049580765
modification	0.0010908239049580765
sorte	0.0010908239049580765
agir	0.0010878730738355569
changement	0.0010878730738355569
surendettement	0.0010878730738355569
due	0.0010859058530872105
remarque	0.0010859058530872105
contient	0.001083938632338864
signification	0.001082955021964691
ami	0.0010819714115905177
analyse	0.0010819714115905177
combat	0.0010819714115905177
consolidation	0.0010800041908421714
récupération	0.0010800041908421714
représenté	0.001079020580467998
propriétaires	0.0010780369700938248
commandement	0.0010721353078487856
gratuitement	0.0010721353078487856
occupation	0.0010721353078487856
posé	0.0010711516974746126
souhaiterais	0.0010711516974746126
aie	0.0010701680871004393
arrêter	0.0010701680871004393
moteur	0.0010701680871004393
serais	0.0010642664248554001
modifier	0.0010613155937328805
décédée	0.0010593483729845342
appartements	0.001058364762610361
certaine	0.001058364762610361
refuse	0.001058364762610361
fourni	0.0010573811522361877
prévues	0.0010563975418620146
mauvaise	0.0010554139314878413
correspond	0.0010524631003653217
notion	0.0010504958796169754
savez	0.0010504958796169754
accepte	0.0010475450484944558
mentionné	0.0010465614381202826
réglementation	0.0010445942173719362
syndics	0.0010445942173719362
figure	0.0010426269966235897
retrouve	0.0010426269966235897
changé	0.0010416433862494166
financièrement	0.0010416433862494166
verser	0.0010416433862494166
voisins	0.0010406597758752434
indu	0.0010395874057769815
télédéclarant	0.0010395874057769815
constitutionnel	0.0010367253343785505
construire	0.0010367253343785505
légaux	0.0010357417240043775
difficulté	0.001033774503256031
renoncé	0.0010327908928818579
délivrance	0.0010318072825076846
électronique	0.0010318072825076846
temporaire	0.0010298400617593383
certificat	0.0010278728410109917
claire	0.0010278728410109917
empêcher	0.0010268892306368187
citer	0.0010259056202626454
nue	0.0010249220098884721
immeubles	0.0010229547891401258
disent	0.0010209875683917795
quitter	0.0010209875683917795
gardé	0.001019020347643433
nécessite	0.001019020347643433
contribution	0.00101803673726926
capacité	0.0010170531268950866
mot	0.0010150859061467403
applicable	0.0010091842439017011
requalification	0.0010091842439017011
importante	0.0010062334127791815
fortement	0.0010052498024050083
veuve	0.0010052498024050083
explication	0.001003282581656662
revenus	0.0010022989712824887
qd	0.0010022617941333931
